Model,MSO2024
Firmware Version,1.52

Point Format,Y,
Horizontal Units,S,
Horizontal Scale,0.004,
Sample Interval,3.2e-07,
Filter Frequency,2e+08,
Record Length,125000,
Gating,0.0% to 100.0%,
Probe Attenuation,10,
Vertical Units,V,
Vertical Offset,0,
Vertical Scale,1,
Label,,
TIME,CH4,CH4 Peak Detect
1.70707e-02,0.76,0.68
1.70710e-02,0.76,0.8
1.70714e-02,0.76,0.68
1.70717e-02,0.76,0.8
1.70720e-02,0.76,0.68
1.70723e-02,0.76,0.8
1.70726e-02,0.76,0.68
1.70730e-02,0.76,0.8
1.70733e-02,0.76,0.68
1.70736e-02,0.76,0.8
1.70739e-02,0.76,0.68
1.70742e-02,0.76,0.8
1.70746e-02,0.72,0.68
1.70749e-02,0.76,0.8
1.70752e-02,0.76,0.68
1.70755e-02,0.76,0.8
1.70758e-02,0.76,0.68
1.70762e-02,0.76,0.8
1.70765e-02,0.76,0.68
1.70768e-02,0.76,0.8
1.70771e-02,0.76,0.68
1.70774e-02,0.76,0.8
1.70778e-02,0.72,0.68
1.70781e-02,0.72,0.8
1.70784e-02,0.72,0.68
1.70787e-02,0.76,0.8
1.70790e-02,0.72,0.68
1.70794e-02,0.76,0.8
1.70797e-02,0.76,0.68
1.70800e-02,0.76,0.8
1.70803e-02,0.76,0.68
1.70806e-02,0.76,0.76
1.70810e-02,0.76,0.68
1.70813e-02,0.76,0.76
1.70816e-02,0.76,0.68
1.70819e-02,0.76,0.8
1.70822e-02,0.72,0.68
1.70826e-02,0.76,0.76
1.70829e-02,0.72,0.68
1.70832e-02,0.72,0.8
1.70835e-02,0.72,0.68
1.70838e-02,0.76,0.8
1.70842e-02,0.76,0.68
1.70845e-02,0.76,0.8
1.70848e-02,0.72,0.68
1.70851e-02,0.72,0.8
1.70854e-02,0.72,0.68
1.70858e-02,0.76,0.8
1.70861e-02,0.72,0.68
1.70864e-02,0.76,0.76
1.70867e-02,0.72,0.68
1.70870e-02,0.72,0.76
1.70874e-02,0.72,0.68
1.70877e-02,0.76,0.76
1.70880e-02,0.76,0.68
1.70883e-02,0.72,0.76
1.70886e-02,0.72,0.68
1.70890e-02,0.72,0.76
1.70893e-02,0.72,0.68
1.70896e-02,0.72,0.76
1.70899e-02,0.72,0.68
1.70902e-02,0.72,0.76
1.70906e-02,0.76,0.68
1.70909e-02,0.76,0.76
1.70912e-02,0.76,0.68
1.70915e-02,0.76,0.76
1.70918e-02,0.72,0.68
1.70922e-02,0.72,0.76
1.70925e-02,0.76,0.68
1.70928e-02,0.72,0.76
1.70931e-02,0.76,0.68
1.70934e-02,0.72,0.76
1.70938e-02,0.72,0.68
1.70941e-02,0.72,0.76
1.70944e-02,0.76,0.68
1.70947e-02,0.72,0.8
1.70950e-02,0.72,0.68
1.70954e-02,0.72,0.76
1.70957e-02,0.72,0.68
1.70960e-02,0.72,0.76
1.70963e-02,0.76,0.68
1.70966e-02,0.72,0.76
1.70970e-02,0.72,0.68
1.70973e-02,0.72,0.76
1.70976e-02,0.72,0.68
1.70979e-02,0.72,0.76
1.70982e-02,0.72,0.68
1.70986e-02,0.76,0.76
1.70989e-02,0.72,0.68
1.70992e-02,0.72,0.76
1.70995e-02,0.72,0.68
1.70998e-02,0.72,0.76
1.71002e-02,0.72,0.68
1.71005e-02,0.72,0.76
1.71008e-02,0.72,0.68
1.71011e-02,0.72,0.76
1.71014e-02,0.76,0.68
1.71018e-02,0.76,0.76
1.71021e-02,0.72,0.68
1.71024e-02,0.72,0.76
1.71027e-02,0.76,0.68
1.71030e-02,0.72,0.76
1.71034e-02,0.76,0.68
1.71037e-02,0.72,0.8
1.71040e-02,0.72,0.68
1.71043e-02,0.76,0.76
1.71046e-02,0.72,0.68
1.71050e-02,0.72,0.76
1.71053e-02,0.72,0.68
1.71056e-02,0.72,0.76
1.71059e-02,0.72,0.68
1.71062e-02,0.72,0.76
1.71066e-02,0.76,0.68
1.71069e-02,0.76,0.76
1.71072e-02,0.72,0.68
1.71075e-02,0.72,0.76
1.71078e-02,0.76,0.68
1.71082e-02,0.76,0.76
1.71085e-02,0.72,0.68
1.71088e-02,0.72,0.76
1.71091e-02,0.76,0.68
1.71094e-02,0.76,0.76
1.71098e-02,0.72,0.68
1.71101e-02,0.72,0.76
1.71104e-02,0.72,0.68
1.71107e-02,0.72,0.76
1.71110e-02,0.72,0.68
1.71114e-02,0.72,0.76
1.71117e-02,0.72,0.68
1.71120e-02,0.72,0.76
1.71123e-02,0.72,0.68
1.71126e-02,0.76,0.76
1.71130e-02,0.72,0.68
1.71133e-02,0.72,0.76
1.71136e-02,0.72,0.68
1.71139e-02,0.72,0.76
1.71142e-02,0.72,0.68
1.71146e-02,0.76,0.76
1.71149e-02,0.72,0.68
1.71152e-02,0.72,0.76
1.71155e-02,0.72,0.68
1.71158e-02,0.72,0.76
1.71162e-02,0.72,0.64
1.71165e-02,0.72,0.76
1.71168e-02,0.72,0.68
1.71171e-02,0.72,0.76
1.71174e-02,0.72,0.68
1.71178e-02,0.72,0.76
1.71181e-02,0.72,0.68
1.71184e-02,0.72,0.76
1.71187e-02,0.72,0.64
1.71190e-02,0.72,0.76
1.71194e-02,0.72,0.64
1.71197e-02,0.72,0.76
1.71200e-02,0.72,0.68
1.71203e-02,0.72,0.76
1.71206e-02,0.68,0.68
1.71210e-02,0.72,0.76
1.71213e-02,0.72,0.68
1.71216e-02,0.72,0.76
1.71219e-02,0.72,0.64
1.71222e-02,0.72,0.76
1.71226e-02,0.72,0.64
1.71229e-02,0.72,0.76
1.71232e-02,0.72,0.64
1.71235e-02,0.72,0.76
1.71238e-02,0.72,0.68
1.71242e-02,0.72,0.76
1.71245e-02,0.72,0.64
1.71248e-02,0.72,0.76
1.71251e-02,0.72,0.68
1.71254e-02,0.72,0.76
1.71258e-02,0.72,0.64
1.71261e-02,0.72,0.76
1.71264e-02,0.72,0.64
1.71267e-02,0.72,0.76
1.71270e-02,0.72,0.64
1.71274e-02,0.72,0.76
1.71277e-02,0.72,0.64
1.71280e-02,0.72,0.76
1.71283e-02,0.72,0.64
1.71286e-02,0.72,0.76
1.71290e-02,0.72,0.68
1.71293e-02,0.72,0.76
1.71296e-02,0.72,0.68
1.71299e-02,0.72,0.76
1.71302e-02,0.72,0.64
1.71306e-02,0.72,0.76
1.71309e-02,0.68,0.64
1.71312e-02,0.72,0.76
1.71315e-02,0.72,0.64
1.71318e-02,0.72,0.76
1.71322e-02,0.72,0.64
1.71325e-02,0.72,0.76
1.71328e-02,0.72,0.64
1.71331e-02,0.72,0.76
1.71334e-02,0.72,0.68
1.71338e-02,0.72,0.76
1.71341e-02,0.72,0.64
1.71344e-02,0.72,0.76
1.71347e-02,0.72,0.64
1.71350e-02,0.72,0.76
1.71354e-02,0.72,0.64
1.71357e-02,0.72,0.76
1.71360e-02,0.72,0.64
1.71363e-02,0.72,0.76
1.71366e-02,0.72,0.64
1.71370e-02,0.72,0.76
1.71373e-02,0.72,0.64
1.71376e-02,0.72,0.76
1.71379e-02,0.72,0.68
1.71382e-02,0.72,0.76
1.71386e-02,0.68,0.64
1.71389e-02,0.72,0.76
1.71392e-02,0.72,0.64
1.71395e-02,0.72,0.76
1.71398e-02,0.72,0.64
1.71402e-02,0.72,0.76
1.71405e-02,0.72,0.64
1.71408e-02,0.72,0.76
1.71411e-02,0.72,0.64
1.71414e-02,0.72,0.76
1.71418e-02,0.72,0.64
1.71421e-02,0.72,0.76
1.71424e-02,0.68,0.64
1.71427e-02,0.72,0.76
1.71430e-02,0.72,0.64
1.71434e-02,0.68,0.76
1.71437e-02,0.72,0.64
1.71440e-02,0.72,0.76
1.71443e-02,0.72,0.64
1.71446e-02,0.72,0.76
1.71450e-02,0.72,0.64
1.71453e-02,0.72,0.76
1.71456e-02,0.72,0.64
1.71459e-02,0.72,0.76
1.71462e-02,0.68,0.64
1.71466e-02,0.72,0.76
1.71469e-02,0.72,0.64
1.71472e-02,0.72,0.76
1.71475e-02,0.72,0.64
1.71478e-02,0.68,0.76
1.71482e-02,0.72,0.64
1.71485e-02,0.72,0.72
1.71488e-02,0.72,0.64
1.71491e-02,0.72,0.76
1.71494e-02,0.72,0.64
1.71498e-02,0.72,0.76
1.71501e-02,0.72,0.64
1.71504e-02,0.72,0.76
1.71507e-02,0.72,0.64
1.71510e-02,0.68,0.76
1.71514e-02,0.72,0.64
1.71517e-02,0.72,0.76
1.71520e-02,0.72,0.64
1.71523e-02,0.72,0.76
1.71526e-02,0.72,0.6
1.71530e-02,0.72,0.72
1.71533e-02,0.72,0.64
1.71536e-02,0.72,0.76
1.71539e-02,0.72,0.64
1.71542e-02,0.72,0.76
1.71546e-02,0.72,0.64
1.71549e-02,0.72,0.72
1.71552e-02,0.68,0.64
1.71555e-02,0.72,0.72
1.71558e-02,0.72,0.64
1.71562e-02,0.72,0.76
1.71565e-02,0.72,0.64
1.71568e-02,0.72,0.76
1.71571e-02,0.68,0.64
1.71574e-02,0.72,0.76
1.71578e-02,0.72,0.64
1.71581e-02,0.72,0.72
1.71584e-02,0.72,0.64
1.71587e-02,0.72,0.76
1.71590e-02,0.72,0.64
1.71594e-02,0.72,0.72
1.71597e-02,0.68,0.64
1.71600e-02,0.72,0.72
1.71603e-02,0.72,0.64
1.71606e-02,0.72,0.72
1.71610e-02,0.68,0.64
1.71613e-02,0.68,0.72
1.71616e-02,0.72,0.64
1.71619e-02,0.72,0.72
1.71622e-02,0.68,0.64
1.71626e-02,0.72,0.76
1.71629e-02,0.72,0.64
1.71632e-02,0.72,0.76
1.71635e-02,0.72,0.64
1.71638e-02,0.72,0.72
1.71642e-02,0.72,0.64
1.71645e-02,0.72,0.72
1.71648e-02,0.72,0.64
1.71651e-02,0.72,0.72
1.71654e-02,0.72,0.64
1.71658e-02,0.72,0.72
1.71661e-02,0.72,0.64
1.71664e-02,0.72,0.72
1.71667e-02,0.72,0.64
1.71670e-02,0.72,0.72
1.71674e-02,0.68,0.64
1.71677e-02,0.68,0.72
1.71680e-02,0.68,0.64
1.71683e-02,0.68,0.72
1.71686e-02,0.68,0.64
1.71690e-02,0.68,0.76
1.71693e-02,0.72,0.64
1.71696e-02,0.68,0.72
1.71699e-02,0.68,0.64
1.71702e-02,0.68,0.72
1.71706e-02,0.68,0.64
1.71709e-02,0.72,0.72
1.71712e-02,0.68,0.64
1.71715e-02,0.72,0.72
1.71718e-02,0.68,0.64
1.71722e-02,0.68,0.72
1.71725e-02,0.68,0.64
1.71728e-02,0.68,0.72
1.71731e-02,0.68,0.64
1.71734e-02,0.68,0.72
1.71738e-02,0.72,0.64
1.71741e-02,0.72,0.72
1.71744e-02,0.72,0.64
1.71747e-02,0.72,0.72
1.71750e-02,0.68,0.64
1.71754e-02,0.68,0.72
1.71757e-02,0.72,0.64
1.71760e-02,0.68,0.72
1.71763e-02,0.68,0.64
1.71766e-02,0.68,0.72
1.71770e-02,0.68,0.64
1.71773e-02,0.68,0.72
1.71776e-02,0.68,0.64
1.71779e-02,0.68,0.72
1.71782e-02,0.68,0.64
1.71786e-02,0.68,0.72
1.71789e-02,0.72,0.64
1.71792e-02,0.68,0.72
1.71795e-02,0.68,0.64
1.71798e-02,0.68,0.72
1.71802e-02,0.68,0.64
1.71805e-02,0.72,0.72
1.71808e-02,0.68,0.64
1.71811e-02,0.68,0.72
1.71814e-02,0.68,0.64
1.71818e-02,0.68,0.72
1.71821e-02,0.68,0.6
1.71824e-02,0.68,0.72
1.71827e-02,0.68,0.64
1.71830e-02,0.68,0.72
1.71834e-02,0.68,0.64
1.71837e-02,0.68,0.72
1.71840e-02,0.68,0.64
1.71843e-02,0.68,0.72
1.71846e-02,0.72,0.64
1.71850e-02,0.68,0.72
1.71853e-02,0.72,0.64
1.71856e-02,0.68,0.72
1.71859e-02,0.68,0.6
1.71862e-02,0.68,0.72
1.71866e-02,0.72,0.64
1.71869e-02,0.68,0.72
1.71872e-02,0.68,0.64
1.71875e-02,0.68,0.72
1.71878e-02,0.72,0.6
1.71882e-02,0.68,0.72
1.71885e-02,0.64,0.6
1.71888e-02,0.68,0.72
1.71891e-02,0.68,0.6
1.71894e-02,0.68,0.72
1.71898e-02,0.68,0.64
1.71901e-02,0.68,0.72
1.71904e-02,0.68,0.6
1.71907e-02,0.68,0.72
1.71910e-02,0.68,0.6
1.71914e-02,0.68,0.72
1.71917e-02,0.68,0.6
1.71920e-02,0.68,0.72
1.71923e-02,0.68,0.6
1.71926e-02,0.68,0.72
1.71930e-02,0.68,0.64
1.71933e-02,0.68,0.72
1.71936e-02,0.68,0.6
1.71939e-02,0.68,0.72
1.71942e-02,0.68,0.6
1.71946e-02,0.68,0.72
1.71949e-02,0.64,0.6
1.71952e-02,0.68,0.72
1.71955e-02,0.68,0.6
1.71958e-02,0.68,0.72
1.71962e-02,0.68,0.6
1.71965e-02,0.68,0.72
1.71968e-02,0.68,0.6
1.71971e-02,0.68,0.72
1.71974e-02,0.68,0.6
1.71978e-02,0.64,0.72
1.71981e-02,0.68,0.6
1.71984e-02,0.68,0.72
1.71987e-02,0.68,0.6
1.71990e-02,0.68,0.72
1.71994e-02,0.68,0.6
1.71997e-02,0.64,0.72
1.72000e-02,0.68,0.6
1.72003e-02,0.68,0.72
1.72006e-02,0.64,0.6
1.72010e-02,0.68,0.72
1.72013e-02,0.64,0.6
1.72016e-02,0.68,0.72
1.72019e-02,0.68,0.6
1.72022e-02,0.68,0.72
1.72026e-02,0.68,0.6
1.72029e-02,0.68,0.72
1.72032e-02,0.68,0.6
1.72035e-02,0.68,0.72
1.72038e-02,0.68,0.6
1.72042e-02,0.68,0.72
1.72045e-02,0.68,0.6
1.72048e-02,0.64,0.72
1.72051e-02,0.64,0.6
1.72054e-02,0.68,0.72
1.72058e-02,0.68,0.6
1.72061e-02,0.68,0.72
1.72064e-02,0.68,0.6
1.72067e-02,0.68,0.72
1.72070e-02,0.68,0.6
1.72074e-02,0.68,0.72
1.72077e-02,0.68,0.6
1.72080e-02,0.68,0.72
1.72083e-02,0.68,0.6
1.72086e-02,0.68,0.68
1.72090e-02,0.68,0.6
1.72093e-02,0.68,0.72
1.72096e-02,0.68,0.6
1.72099e-02,0.64,0.68
1.72102e-02,0.68,0.6
1.72106e-02,0.68,0.72
1.72109e-02,0.64,0.6
1.72112e-02,0.68,0.72
1.72115e-02,0.68,0.6
1.72118e-02,0.68,0.68
1.72122e-02,0.64,0.6
1.72125e-02,0.68,0.72
1.72128e-02,0.68,0.6
1.72131e-02,0.68,0.68
1.72134e-02,0.64,0.6
1.72138e-02,0.68,0.68
1.72141e-02,0.68,0.6
1.72144e-02,0.68,0.72
1.72147e-02,0.64,0.6
1.72150e-02,0.64,0.68
1.72154e-02,0.64,0.6
1.72157e-02,0.68,0.68
1.72160e-02,0.68,0.6
1.72163e-02,0.68,0.72
1.72166e-02,0.64,0.6
1.72170e-02,0.68,0.68
1.72173e-02,0.68,0.6
1.72176e-02,0.68,0.68
1.72179e-02,0.64,0.6
1.72182e-02,0.64,0.68
1.72186e-02,0.68,0.6
1.72189e-02,0.64,0.68
1.72192e-02,0.68,0.6
1.72195e-02,0.64,0.68
1.72198e-02,0.68,0.6
1.72202e-02,0.64,0.68
1.72205e-02,0.64,0.6
1.72208e-02,0.68,0.68
1.72211e-02,0.64,0.6
1.72214e-02,0.68,0.68
1.72218e-02,0.68,0.6
1.72221e-02,0.64,0.68
1.72224e-02,0.64,0.6
1.72227e-02,0.64,0.68
1.72230e-02,0.64,0.56
1.72234e-02,0.64,0.68
1.72237e-02,0.64,0.6
1.72240e-02,0.64,0.68
1.72243e-02,0.64,0.56
1.72246e-02,0.64,0.68
1.72250e-02,0.64,0.6
1.72253e-02,0.64,0.68
1.72256e-02,0.64,0.6
1.72259e-02,0.68,0.68
1.72262e-02,0.68,0.6
1.72266e-02,0.64,0.68
1.72269e-02,0.64,0.6
1.72272e-02,0.64,0.68
1.72275e-02,0.64,0.56
1.72278e-02,0.64,0.68
1.72282e-02,0.64,0.6
1.72285e-02,0.68,0.68
1.72288e-02,0.64,0.6
1.72291e-02,0.68,0.68
1.72294e-02,0.64,0.6
1.72298e-02,0.64,0.68
1.72301e-02,0.68,0.6
1.72304e-02,0.64,0.68
1.72307e-02,0.64,0.56
1.72310e-02,0.64,0.68
1.72314e-02,0.68,0.56
1.72317e-02,0.64,0.68
1.72320e-02,0.64,0.56
1.72323e-02,0.64,0.68
1.72326e-02,0.64,0.56
1.72330e-02,0.64,0.68
1.72333e-02,0.64,0.56
1.72336e-02,0.6,0.68
1.72339e-02,0.64,0.56
1.72342e-02,0.68,0.68
1.72346e-02,0.64,0.56
1.72349e-02,0.64,0.68
1.72352e-02,0.64,0.56
1.72355e-02,0.64,0.68
1.72358e-02,0.64,0.56
1.72362e-02,0.64,0.68
1.72365e-02,0.64,0.56
1.72368e-02,0.64,0.68
1.72371e-02,0.6,0.56
1.72374e-02,0.64,0.68
1.72378e-02,0.64,0.56
1.72381e-02,0.64,0.68
1.72384e-02,0.68,0.56
1.72387e-02,0.64,0.68
1.72390e-02,0.6,0.56
1.72394e-02,0.64,0.68
1.72397e-02,0.64,0.56
1.72400e-02,0.64,0.68
1.72403e-02,0.64,0.56
1.72406e-02,0.64,0.68
1.72410e-02,0.6,0.56
1.72413e-02,0.64,0.68
1.72416e-02,0.6,0.56
1.72419e-02,0.64,0.68
1.72422e-02,0.64,0.56
1.72426e-02,0.6,0.68
1.72429e-02,0.6,0.56
1.72432e-02,0.64,0.68
1.72435e-02,0.64,0.56
1.72438e-02,0.64,0.68
1.72442e-02,0.64,0.56
1.72445e-02,0.64,0.68
1.72448e-02,0.64,0.56
1.72451e-02,0.64,0.68
1.72454e-02,0.64,0.56
1.72458e-02,0.64,0.68
1.72461e-02,0.64,0.56
1.72464e-02,0.64,0.68
1.72467e-02,0.64,0.56
1.72470e-02,0.64,0.68
1.72474e-02,0.64,0.56
1.72477e-02,0.64,0.68
1.72480e-02,0.6,0.56
1.72483e-02,0.64,0.68
1.72486e-02,0.64,0.56
1.72490e-02,0.64,0.68
1.72493e-02,0.64,0.56
1.72496e-02,0.64,0.68
1.72499e-02,0.64,0.56
1.72502e-02,0.6,0.68
1.72506e-02,0.6,0.56
1.72509e-02,0.64,0.68
1.72512e-02,0.6,0.56
1.72515e-02,0.6,0.64
1.72518e-02,0.64,0.56
1.72522e-02,0.6,0.68
1.72525e-02,0.64,0.56
1.72528e-02,0.6,0.64
1.72531e-02,0.64,0.56
1.72534e-02,0.64,0.68
1.72538e-02,0.64,0.56
1.72541e-02,0.6,0.68
1.72544e-02,0.64,0.56
1.72547e-02,0.64,0.64
1.72550e-02,0.64,0.56
1.72554e-02,0.64,0.68
1.72557e-02,0.6,0.56
1.72560e-02,0.6,0.68
1.72563e-02,0.6,0.56
1.72566e-02,0.6,0.68
1.72570e-02,0.64,0.56
1.72573e-02,0.6,0.64
1.72576e-02,0.64,0.56
1.72579e-02,0.64,0.64
1.72582e-02,0.6,0.56
1.72586e-02,0.6,0.64
1.72589e-02,0.64,0.56
1.72592e-02,0.6,0.64
1.72595e-02,0.6,0.56
1.72598e-02,0.6,0.64
1.72602e-02,0.6,0.56
1.72605e-02,0.6,0.68
1.72608e-02,0.6,0.56
1.72611e-02,0.6,0.64
1.72614e-02,0.6,0.56
1.72618e-02,0.64,0.68
1.72621e-02,0.6,0.56
1.72624e-02,0.6,0.64
1.72627e-02,0.64,0.56
1.72630e-02,0.6,0.64
1.72634e-02,0.6,0.56
1.72637e-02,0.6,0.64
1.72640e-02,0.6,0.56
1.72643e-02,0.6,0.64
1.72646e-02,0.6,0.52
1.72650e-02,0.6,0.64
1.72653e-02,0.6,0.56
1.72656e-02,0.64,0.64
1.72659e-02,0.6,0.52
1.72662e-02,0.64,0.64
1.72666e-02,0.6,0.56
1.72669e-02,0.6,0.64
1.72672e-02,0.6,0.56
1.72675e-02,0.6,0.64
1.72678e-02,0.6,0.56
1.72682e-02,0.6,0.64
1.72685e-02,0.6,0.56
1.72688e-02,0.6,0.64
1.72691e-02,0.6,0.56
1.72694e-02,0.6,0.64
1.72698e-02,0.64,0.56
1.72701e-02,0.6,0.64
1.72704e-02,0.6,0.56
1.72707e-02,0.64,0.64
1.72710e-02,0.6,0.52
1.72714e-02,0.6,0.64
1.72717e-02,0.6,0.56
1.72720e-02,0.6,0.64
1.72723e-02,0.6,0.56
1.72726e-02,0.6,0.64
1.72730e-02,0.6,0.56
1.72733e-02,0.6,0.64
1.72736e-02,0.6,0.52
1.72739e-02,0.6,0.64
1.72742e-02,0.6,0.56
1.72746e-02,0.64,0.64
1.72749e-02,0.6,0.52
1.72752e-02,0.6,0.64
1.72755e-02,0.64,0.52
1.72758e-02,0.6,0.64
1.72762e-02,0.56,0.56
1.72765e-02,0.6,0.64
1.72768e-02,0.6,0.52
1.72771e-02,0.6,0.64
1.72774e-02,0.6,0.52
1.72778e-02,0.6,0.64
1.72781e-02,0.6,0.56
1.72784e-02,0.6,0.64
1.72787e-02,0.6,0.52
1.72790e-02,0.6,0.64
1.72794e-02,0.6,0.52
1.72797e-02,0.6,0.64
1.72800e-02,0.6,0.52
1.72803e-02,0.6,0.64
1.72806e-02,0.6,0.52
1.72810e-02,0.6,0.64
1.72813e-02,0.56,0.52
1.72816e-02,0.6,0.64
1.72819e-02,0.6,0.52
1.72822e-02,0.6,0.64
1.72826e-02,0.6,0.52
1.72829e-02,0.6,0.64
1.72832e-02,0.6,0.52
1.72835e-02,0.6,0.64
1.72838e-02,0.64,0.52
1.72842e-02,0.6,0.64
1.72845e-02,0.56,0.52
1.72848e-02,0.6,0.64
1.72851e-02,0.6,0.52
1.72854e-02,0.6,0.64
1.72858e-02,0.6,0.52
1.72861e-02,0.6,0.64
1.72864e-02,0.6,0.52
1.72867e-02,0.6,0.64
1.72870e-02,0.6,0.52
1.72874e-02,0.56,0.64
1.72877e-02,0.6,0.52
1.72880e-02,0.6,0.64
1.72883e-02,0.6,0.52
1.72886e-02,0.6,0.64
1.72890e-02,0.6,0.52
1.72893e-02,0.6,0.64
1.72896e-02,0.56,0.52
1.72899e-02,0.6,0.64
1.72902e-02,0.6,0.52
1.72906e-02,0.6,0.64
1.72909e-02,0.6,0.52
1.72912e-02,0.6,0.64
1.72915e-02,0.6,0.52
1.72918e-02,0.6,0.64
1.72922e-02,0.6,0.52
1.72925e-02,0.6,0.64
1.72928e-02,0.6,0.52
1.72931e-02,0.6,0.64
1.72934e-02,0.6,0.52
1.72938e-02,0.56,0.64
1.72941e-02,0.6,0.52
1.72944e-02,0.6,0.64
1.72947e-02,0.6,0.52
1.72950e-02,0.56,0.64
1.72954e-02,0.6,0.52
1.72957e-02,0.6,0.64
1.72960e-02,0.56,0.52
1.72963e-02,0.56,0.6
1.72966e-02,0.6,0.52
1.72970e-02,0.6,0.64
1.72973e-02,0.6,0.52
1.72976e-02,0.6,0.64
1.72979e-02,0.6,0.52
1.72982e-02,0.6,0.64
1.72986e-02,0.6,0.52
1.72989e-02,0.6,0.6
1.72992e-02,0.56,0.52
1.72995e-02,0.6,0.64
1.72998e-02,0.6,0.52
1.73002e-02,0.6,0.64
1.73005e-02,0.6,0.52
1.73008e-02,0.56,0.64
1.73011e-02,0.56,0.52
1.73014e-02,0.56,0.6
1.73018e-02,0.6,0.52
1.73021e-02,0.6,0.6
1.73024e-02,0.6,0.52
1.73027e-02,0.56,0.6
1.73030e-02,0.56,0.52
1.73034e-02,0.6,0.6
1.73037e-02,0.6,0.52
1.73040e-02,0.56,0.6
1.73043e-02,0.56,0.48
1.73046e-02,0.6,0.6
1.73050e-02,0.6,0.52
1.73053e-02,0.56,0.64
1.73056e-02,0.56,0.52
1.73059e-02,0.56,0.6
1.73062e-02,0.6,0.52
1.73066e-02,0.6,0.6
1.73069e-02,0.56,0.52
1.73072e-02,0.56,0.6
1.73075e-02,0.6,0.52
1.73078e-02,0.6,0.6
1.73082e-02,0.56,0.52
1.73085e-02,0.6,0.6
1.73088e-02,0.6,0.52
1.73091e-02,0.56,0.64
1.73094e-02,0.6,0.52
1.73098e-02,0.6,0.64
1.73101e-02,0.56,0.52
1.73104e-02,0.6,0.64
1.73107e-02,0.56,0.52
1.73110e-02,0.56,0.64
1.73114e-02,0.6,0.52
1.73117e-02,0.6,0.6
1.73120e-02,0.6,0.52
1.73123e-02,0.56,0.6
1.73126e-02,0.6,0.52
1.73130e-02,0.6,0.6
1.73133e-02,0.56,0.52
1.73136e-02,0.56,0.6
1.73139e-02,0.56,0.52
1.73142e-02,0.6,0.6
1.73146e-02,0.56,0.52
1.73149e-02,0.6,0.6
1.73152e-02,0.6,0.52
1.73155e-02,0.6,0.6
1.73158e-02,0.56,0.52
1.73162e-02,0.56,0.6
1.73165e-02,0.56,0.52
1.73168e-02,0.6,0.6
1.73171e-02,0.56,0.52
1.73174e-02,0.56,0.6
1.73178e-02,0.56,0.52
1.73181e-02,0.6,0.6
1.73184e-02,0.6,0.52
1.73187e-02,0.6,0.6
1.73190e-02,0.56,0.52
1.73194e-02,0.56,0.6
1.73197e-02,0.56,0.52
1.73200e-02,0.6,0.6
1.73203e-02,0.56,0.52
1.73206e-02,0.56,0.6
1.73210e-02,0.56,0.52
1.73213e-02,0.56,0.6
1.73216e-02,0.56,0.52
1.73219e-02,0.56,0.6
1.73222e-02,0.56,0.48
1.73226e-02,0.56,0.6
1.73229e-02,0.56,0.52
1.73232e-02,0.6,0.6
1.73235e-02,0.56,0.48
1.73238e-02,0.56,0.6
1.73242e-02,0.6,0.48
1.73245e-02,0.56,0.6
1.73248e-02,0.56,0.52
1.73251e-02,0.56,0.6
1.73254e-02,0.56,0.52
1.73258e-02,0.56,0.6
1.73261e-02,0.6,0.48
1.73264e-02,0.56,0.6
1.73267e-02,0.56,0.48
1.73270e-02,0.6,0.6
1.73274e-02,0.56,0.52
1.73277e-02,0.56,0.6
1.73280e-02,0.56,0.52
1.73283e-02,0.56,0.6
1.73286e-02,0.56,0.48
1.73290e-02,0.56,0.6
1.73293e-02,0.56,0.48
1.73296e-02,0.56,0.6
1.73299e-02,0.6,0.52
1.73302e-02,0.6,0.6
1.73306e-02,0.56,0.48
1.73309e-02,0.56,0.6
1.73312e-02,0.56,0.48
1.73315e-02,0.56,0.6
1.73318e-02,0.56,0.52
1.73322e-02,0.56,0.6
1.73325e-02,0.56,0.48
1.73328e-02,0.52,0.6
1.73331e-02,0.56,0.48
1.73334e-02,0.56,0.6
1.73338e-02,0.56,0.48
1.73341e-02,0.56,0.6
1.73344e-02,0.56,0.48
1.73347e-02,0.56,0.6
1.73350e-02,0.56,0.48
1.73354e-02,0.56,0.6
1.73357e-02,0.56,0.48
1.73360e-02,0.56,0.6
1.73363e-02,0.56,0.48
1.73366e-02,0.56,0.6
1.73370e-02,0.56,0.48
1.73373e-02,0.56,0.6
1.73376e-02,0.56,0.48
1.73379e-02,0.6,0.6
1.73382e-02,0.56,0.48
1.73386e-02,0.56,0.6
1.73389e-02,0.6,0.48
1.73392e-02,0.56,0.6
1.73395e-02,0.56,0.48
1.73398e-02,0.56,0.6
1.73402e-02,0.56,0.48
1.73405e-02,0.56,0.6
1.73408e-02,0.56,0.48
1.73411e-02,0.6,0.6
1.73414e-02,0.56,0.48
1.73418e-02,0.56,0.6
1.73421e-02,0.56,0.48
1.73424e-02,0.56,0.6
1.73427e-02,0.56,0.48
1.73430e-02,0.52,0.6
1.73434e-02,0.52,0.48
1.73437e-02,0.56,0.6
1.73440e-02,0.56,0.48
1.73443e-02,0.56,0.6
1.73446e-02,0.56,0.48
1.73450e-02,0.56,0.6
1.73453e-02,0.56,0.48
1.73456e-02,0.56,0.6
1.73459e-02,0.56,0.48
1.73462e-02,0.56,0.6
1.73466e-02,0.56,0.48
1.73469e-02,0.56,0.6
